instance,alg,candName,targName,conf,realConf
o1012o301,exact,thelocationofanevent,haseditor,0.0,0.0
o1012o301,exact,thelocationofanevent,entry,0.0,0.0
o1012o301,exact,thelocationofanevent,humancreator,0.0,0.0
o1012o301,exact,thelocationofanevent,booklet,0.0,0.0
o1012o301,exact,thelocationofanevent,hasvolume,0.0,0.0
o1012o301,exact,thelocationofanevent,hascontents,0.0,0.0
o1012o301,exact,thelocationofanevent,article,0.0,0.0
o1012o301,exact,thelocationofanevent,hasschool,0.0,0.0
o1012o301,exact,thelocationofanevent,hasvolume,0.0,0.0
o1012o301,exact,thelocationofanevent,hascontents,0.0,0.0
o1012o301,exact,thelocationofanevent,techreport,0.0,0.0
o1012o301,exact,thelocationofanevent,haskeywords,0.0,0.0
o1012o301,exact,thelocationofanevent,hassize,0.0,0.0
o1012o301,exact,thelocationofanevent,hastitle,0.0,0.0
o1012o301,exact,thelocationofanevent,hasmonth,0.0,0.0
o1012o301,exact,thelocationofanevent,haschapter,0.0,0.0
o1012o301,exact,thelocationofanevent,book,0.0,0.0
o1012o301,exact,thelocationofanevent,mastersthesis,0.0,0.0
o1012o301,exact,thelocationofanevent,unpublished,0.0,0.0
o1012o301,exact,thelocationofanevent,haspages,0.0,0.0
o1012o301,exact,thelocationofanevent,hasnote,0.0,0.0
o1012o301,exact,thelocationofanevent,hasedition,0.0,0.0
o1012o301,exact,thelocationofanevent,pageand/orchapterdata,0.0,0.0
o1012o301,exact,thelocationofanevent,hasschool,0.0,0.0
o1012o301,exact,thelocationofanevent,hasbooktitle,0.0,0.0
o1012o301,exact,thelocationofanevent,hasaffiliation,0.0,0.0
o1012o301,exact,thelocationofanevent,incollection,0.0,0.0
o1012o301,exact,thelocationofanevent,hasabstract,0.0,0.0
o1012o301,exact,thelocationofanevent,haspublisher,0.0,0.0
o1012o301,exact,thelocationofanevent,entry,0.0,0.0
o1012o301,exact,inbook,hasyear,0.0,0.0
o1012o301,exact,inbook,misc,0.0,0.0
o1012o301,exact,inbook,hasnote,0.0,0.0
o1012o301,exact,inbook,hasmrnumber,0.0,0.0
o1012o301,exact,inbook,hasissn,0.0,0.0
o1012o301,exact,inbook,haskey,0.0,0.0
o1012o301,exact,inbook,hasseries,0.0,0.0
o1012o301,exact,inbook,pagechapterdata,0.0,0.0
o1012o301,exact,inbook,hasnumber,0.0,0.0
o1012o301,exact,inbook,manual,0.0,0.0
o1012o301,exact,inbook,hasseries,0.0,0.0
o1012o301,exact,inbook,hasurl,0.0,0.0
o1012o301,exact,inbook,misc,0.0,0.0
o1012o301,exact,inbook,hasyear,0.0,0.0
o1012o301,exact,inbook,unpublished,0.0,0.0
o1012o301,exact,inbook,howpublished,0.0,0.0
o1012o301,exact,inbook,hasannotation,0.0,0.0
o1012o301,exact,inbook,haslocation,0.0,0.0
o1012o301,exact,inbook,book,0.0,0.0
o1012o301,exact,inbook,haskey,0.0,0.0
o1012o301,exact,inbook,techreport,0.0,0.0
o1012o301,exact,inbook,proceedings,0.0,0.0
o1012o301,exact,inbook,hasnumber,0.0,0.0
o1012o301,exact,inbook,hasprice,0.0,0.0
o1012o301,exact,inbook,hasinstitution,0.0,0.0
o1012o301,exact,inbook,hasaddress,0.0,0.0
o1012o301,exact,inbook,inproceedings,0.0,0.0
o1012o301,exact,inbook,hasjournal,0.0,0.0
o1012o301,exact,inbook,haspublisher,0.0,0.0
o1012o301,exact,inbook,hasisbn,0.0,0.0
o1012o301,exact,inbook,proceedings,0.0,0.0
o1012o301,exact,inbook,booklet,0.0,0.0
o1012o301,exact,inbook,hasorganization,0.0,0.0
o1012o301,exact,inbook,hascopyright,0.0,0.0
o1012o301,exact,inbook,hasedition,0.0,0.0
o1012o301,exact,inbook,inbook,0.0,0.0
o1012o301,exact,inbook,phdthesis,0.0,0.0
o1012o301,exact,inbook,haslanguage,0.0,0.0
o1012o301,exact,inbook,haskeywords,0.0,0.0
o1012o301,exact,inbook,hascopyright,0.0,0.0
o1012o301,exact,inbook,hasaffiliation,0.0,0.0
o1012o301,exact,inbook,hasinstitution,0.0,0.0
o1012o301,exact,inbook,hassize,0.0,0.0
o1012o301,exact,inbook,humancreator,0.0,0.0
o1012o301,exact,inbook,haslccn,0.0,0.0
o1012o301,exact,inbook,howpublished,0.0,0.0
o1012o301,exact,inbook,hasorganization,0.0,0.0
o1012o301,exact,inbook,hasisbn,0.0,0.0
o1012o301,exact,inbook,hasjournal,0.0,0.0
o1012o301,exact,inbook,hasissn,0.0,0.0
o1012o301,exact,inbook,hasprice,0.0,0.0
o1012o301,exact,inbook,haslocation,0.0,0.0
o1012o301,exact,inbook,hasauthortest,0.0,0.0
o1012o301,exact,inbook,inproceedings,0.0,0.0
o1012o301,exact,inbook,hasmrnumber,0.0,0.0
o1012o301,exact,inbook,inbook,0.0,0.0
o1012o301,exact,inbook,hastype,0.0,0.0
o1012o301,exact,inbook,hasauthor,0.0,0.0
o1012o301,exact,inbook,hastype,0.0,0.0
o1012o301,exact,inbook,haschapter,0.0,0.0
o1012o301,exact,inbook,hasauthor,0.0,0.0
o1012o301,exact,inbook,hasaddress,0.0,0.0
o1012o301,exact,inbook,haslccn,0.0,0.0
o1012o301,exact,inbook,conference,0.0,0.0
o1012o301,exact,inbook,hasabstract,0.0,0.0
o1012o301,exact,inbook,hastitle,0.0,0.0
o1012o301,exact,inbook,hasmonth,0.0,0.0
o1012o301,exact,inbook,article,0.0,0.0
o1012o301,exact,inbook,hascrossref,0.0,0.0
o1012o301,exact,inbook,incollection,0.0,0.0
o1012o301,exact,inbook,hasbooktitle,0.0,0.0
o1012o301,exact,inbook,haseditor,0.0,0.0
o1012o301,exact,inbook,manual,0.0,0.0
o1012o301,exact,inbook,hasannotation,0.0,0.0
o1012o301,exact,inbook,phdthesis,0.0,0.0
o1012o301,exact,inbook,hasurl,0.0,0.0
o1012o301,exact,inbook,mastersthesis,0.0,0.0
o1012o301,exact,inbook,haspages,0.0,0.0
o1012o301,exact,inbook,haseditor,0.0,0.0
o1012o301,exact,inbook,entry,0.0,0.0
o1012o301,exact,inbook,humancreator,0.0,0.0
o1012o301,exact,inbook,booklet,0.0,0.0
o1012o301,exact,inbook,hasvolume,0.0,0.0
o1012o301,exact,inbook,hascontents,0.0,0.0
o1012o301,exact,inbook,article,0.0,0.0
o1012o301,exact,inbook,hasschool,0.0,0.0
o1012o301,exact,inbook,hasvolume,0.0,0.0
o1012o301,exact,inbook,hascontents,0.0,0.0
o1012o301,exact,inbook,techreport,0.0,0.0
o1012o301,exact,inbook,haskeywords,0.0,0.0
o1012o301,exact,inbook,hassize,0.0,0.0
o1012o301,exact,inbook,hastitle,0.0,0.0
o1012o301,exact,inbook,hasmonth,0.0,0.0
o1012o301,exact,inbook,haschapter,0.0,0.0
o1012o301,exact,inbook,book,0.0,0.0
o1012o301,exact,inbook,mastersthesis,0.0,0.0
o1012o301,exact,inbook,unpublished,0.0,0.0
o1012o301,exact,inbook,haspages,0.0,0.0
o1012o301,exact,inbook,hasnote,0.0,0.0
o1012o301,exact,inbook,hasedition,0.0,0.0
o1012o301,exact,inbook,pageand/orchapterdata,0.0,0.0
o1012o301,exact,inbook,hasschool,0.0,0.0
o1012o301,exact,inbook,hasbooktitle,0.0,0.0
o1012o301,exact,inbook,hasaffiliation,0.0,0.0
o1012o301,exact,inbook,incollection,0.0,0.0
o1012o301,exact,inbook,hasabstract,0.0,0.0
o1012o301,exact,inbook,haspublisher,0.0,0.0
o1012o301,exact,inbook,entry,0.0,0.0
o1012o301,exact,pages,hasyear,0.0,0.0
o1012o301,exact,pages,misc,0.0,0.0
o1012o301,exact,pages,hasnote,0.0,0.0
o1012o301,exact,pages,hasmrnumber,0.0,0.0
o1012o301,exact,pages,hasissn,0.0,0.0
o1012o301,exact,pages,haskey,0.0,0.0
o1012o301,exact,pages,hasseries,0.0,0.0
o1012o301,exact,pages,pagechapterdata,0.0,0.0
o1012o301,exact,pages,hasnumber,0.0,0.0
o1012o301,exact,pages,manual,0.0,0.0
o1012o301,exact,pages,hasseries,0.0,0.0
o1012o301,exact,pages,hasurl,0.0,0.0
o1012o301,exact,pages,misc,0.0,0.0
o1012o301,exact,pages,hasyear,0.0,0.0
o1012o301,exact,pages,unpublished,0.0,0.0
o1012o301,exact,pages,howpublished,0.0,0.0
o1012o301,exact,pages,hasannotation,0.0,0.0
o1012o301,exact,pages,haslocation,0.0,0.0
o1012o301,exact,pages,book,0.0,0.0
o1012o301,exact,pages,haskey,0.0,0.0
o1012o301,exact,pages,techreport,0.0,0.0
o1012o301,exact,pages,proceedings,0.0,0.0
o1012o301,exact,pages,hasnumber,0.0,0.0
o1012o301,exact,pages,hasprice,0.0,0.0
o1012o301,exact,pages,hasinstitution,0.0,0.0
o1012o301,exact,pages,hasaddress,0.0,0.0
o1012o301,exact,pages,inproceedings,0.0,0.0
o1012o301,exact,pages,hasjournal,0.0,0.0
o1012o301,exact,pages,haspublisher,0.0,0.0
o1012o301,exact,pages,hasisbn,0.0,0.0
o1012o301,exact,pages,proceedings,0.0,0.0
o1012o301,exact,pages,booklet,0.0,0.0
o1012o301,exact,pages,hasorganization,0.0,0.0
o1012o301,exact,pages,hascopyright,0.0,0.0
o1012o301,exact,pages,hasedition,0.0,0.0
o1012o301,exact,pages,inbook,0.0,0.0
o1012o301,exact,pages,phdthesis,0.0,0.0
o1012o301,exact,pages,haslanguage,0.0,0.0
o1012o301,exact,pages,haskeywords,0.0,0.0
o1012o301,exact,pages,hascopyright,0.0,0.0
o1012o301,exact,pages,hasaffiliation,0.0,0.0
o1012o301,exact,pages,hasinstitution,0.0,0.0
o1012o301,exact,pages,hassize,0.0,0.0
o1012o301,exact,pages,humancreator,0.0,0.0
o1012o301,exact,pages,haslccn,0.0,0.0
o1012o301,exact,pages,howpublished,0.0,0.0
o1012o301,exact,pages,hasorganization,0.0,0.0
o1012o301,exact,pages,hasisbn,0.0,0.0
o1012o301,exact,pages,hasjournal,0.0,0.0
o1012o301,exact,pages,hasissn,0.0,0.0
o1012o301,exact,pages,hasprice,0.0,0.0
o1012o301,exact,pages,haslocation,0.0,0.0
o1012o301,exact,pages,hasauthortest,0.0,0.0
o1012o301,exact,pages,inproceedings,0.0,0.0
o1012o301,exact,pages,hasmrnumber,0.0,0.0
o1012o301,exact,pages,inbook,0.0,0.0
o1012o301,exact,pages,hastype,0.0,0.0
o1012o301,exact,pages,hasauthor,0.0,0.0
o1012o301,exact,pages,hastype,0.0,0.0
o1012o301,exact,pages,haschapter,0.0,0.0
o1012o301,exact,pages,hasauthor,0.0,0.0
o1012o301,exact,pages,hasaddress,0.0,0.0
o1012o301,exact,pages,haslccn,0.0,0.0
o1012o301,exact,pages,conference,0.0,0.0
o1012o301,exact,pages,hasabstract,0.0,0.0
o1012o301,exact,pages,hastitle,0.0,0.0
o1012o301,exact,pages,hasmonth,0.0,0.0
o1012o301,exact,pages,article,0.0,0.0
o1012o301,exact,pages,hascrossref,0.0,0.0
o1012o301,exact,pages,incollection,0.0,0.0
o1012o301,exact,pages,hasbooktitle,0.0,0.0
o1012o301,exact,pages,haseditor,0.0,0.0
o1012o301,exact,pages,manual,0.0,0.0
o1012o301,exact,pages,hasannotation,0.0,0.0
o1012o301,exact,pages,phdthesis,0.0,0.0
o1012o301,exact,pages,hasurl,0.0,0.0
o1012o301,exact,pages,mastersthesis,0.0,0.0
o1012o301,exact,pages,haspages,1.0,1.0
o1012o301,exact,pages,haseditor,0.0,0.0
o1012o301,exact,pages,entry,0.0,0.0
o1012o301,exact,pages,humancreator,0.0,0.0
o1012o301,exact,pages,booklet,0.0,0.0
o1012o301,exact,pages,hasvolume,0.0,0.0
o1012o301,exact,pages,hascontents,0.0,0.0
o1012o301,exact,pages,article,0.0,0.0
o1012o301,exact,pages,hasschool,0.0,0.0
o1012o301,exact,pages,hasvolume,0.0,0.0
o1012o301,exact,pages,hascontents,0.0,0.0
o1012o301,exact,pages,techreport,0.0,0.0
o1012o301,exact,pages,haskeywords,0.0,0.0
o1012o301,exact,pages,hassize,0.0,0.0
o1012o301,exact,pages,hastitle,0.0,0.0
o1012o301,exact,pages,hasmonth,0.0,0.0
o1012o301,exact,pages,haschapter,0.0,0.0
o1012o301,exact,pages,book,0.0,0.0
o1012o301,exact,pages,mastersthesis,0.0,0.0
o1012o301,exact,pages,unpublished,0.0,0.0
o1012o301,exact,pages,haspages,0.0,0.0
o1012o301,exact,pages,hasnote,0.0,0.0
o1012o301,exact,pages,hasedition,0.0,0.0
o1012o301,exact,pages,pageand/orchapterdata,0.0,0.0
o1012o301,exact,pages,hasschool,0.0,0.0
o1012o301,exact,pages,hasbooktitle,0.0,0.0
o1012o301,exact,pages,hasaffiliation,0.0,0.0
o1012o301,exact,pages,incollection,0.0,0.0
o1012o301,exact,pages,hasabstract,0.0,0.0
o1012o301,exact,pages,haspublisher,0.0,0.0
o1012o301,exact,pages,entry,0.0,0.0
o1012o301,exact,motionpicture,hasyear,0.0,0.0
o1012o301,exact,motionpicture,misc,0.0,0.0
o1012o301,exact,motionpicture,hasnote,0.0,0.0
o1012o301,exact,motionpicture,hasmrnumber,0.0,0.0
o1012o301,exact,motionpicture,hasissn,0.0,0.0
o1012o301,exact,motionpicture,haskey,0.0,0.0
o1012o301,exact,motionpicture,hasseries,0.0,0.0
o1012o301,exact,motionpicture,pagechapterdata,0.0,0.0
o1012o301,exact,motionpicture,hasnumber,0.0,0.0
o1012o301,exact,motionpicture,manual,0.0,0.0
o1012o301,exact,motionpicture,hasseries,0.0,0.0
o1012o301,exact,motionpicture,hasurl,0.0,0.0
o1012o301,exact,motionpicture,misc,0.0,0.0
o1012o301,exact,motionpicture,hasyear,0.0,0.0
o1012o301,exact,motionpicture,unpublished,0.0,0.0
o1012o301,exact,motionpicture,howpublished,0.0,0.0
o1012o301,exact,motionpicture,hasannotation,0.0,0.0
o1012o301,exact,motionpicture,haslocation,0.0,0.0
o1012o301,exact,motionpicture,book,0.0,0.0
o1012o301,exact,motionpicture,haskey,0.0,0.0
o1012o301,exact,motionpicture,techreport,0.0,0.0
o1012o301,exact,motionpicture,proceedings,0.0,0.0
o1012o301,exact,motionpicture,hasnumber,0.0,0.0
o1012o301,exact,motionpicture,hasprice,0.0,0.0
o1012o301,exact,motionpicture,hasinstitution,0.0,0.0
o1012o301,exact,motionpicture,hasaddress,0.0,0.0
o1012o301,exact,motionpicture,inproceedings,0.0,0.0
o1012o301,exact,motionpicture,hasjournal,0.0,0.0
o1012o301,exact,motionpicture,haspublisher,0.0,0.0
o1012o301,exact,motionpicture,hasisbn,0.0,0.0
o1012o301,exact,motionpicture,proceedings,0.0,0.0
o1012o301,exact,motionpicture,booklet,0.0,0.0
o1012o301,exact,motionpicture,hasorganization,0.0,0.0
o1012o301,exact,motionpicture,hascopyright,0.0,0.0
o1012o301,exact,motionpicture,hasedition,0.0,0.0
o1012o301,exact,motionpicture,inbook,0.0,0.0
o1012o301,exact,motionpicture,phdthesis,0.0,0.0
o1012o301,exact,motionpicture,haslanguage,0.0,0.0
o1012o301,exact,motionpicture,haskeywords,0.0,0.0
o1012o301,exact,motionpicture,hascopyright,0.0,0.0
o1012o301,exact,motionpicture,hasaffiliation,0.0,0.0
o1012o301,exact,motionpicture,hasinstitution,0.0,0.0
o1012o301,exact,motionpicture,hassize,0.0,0.0
o1012o301,exact,motionpicture,humancreator,0.0,0.0
o1012o301,exact,motionpicture,haslccn,0.0,0.0
o1012o301,exact,motionpicture,howpublished,0.0,0.0
o1012o301,exact,motionpicture,hasorganization,0.0,0.0
o1012o301,exact,motionpicture,hasisbn,0.0,0.0
o1012o301,exact,motionpicture,hasjournal,0.0,0.0
o1012o301,exact,motionpicture,hasissn,0.0,0.0
o1012o301,exact,motionpicture,hasprice,0.0,0.0
o1012o301,exact,motionpicture,haslocation,0.0,0.0
o1012o301,exact,motionpicture,hasauthortest,0.0,0.0
o1012o301,exact,motionpicture,inproceedings,0.0,0.0
o1012o301,exact,motionpicture,hasmrnumber,0.0,0.0
o1012o301,exact,motionpicture,inbook,0.0,0.0
o1012o301,exact,motionpicture,hastype,0.0,0.0
o1012o301,exact,motionpicture,hasauthor,0.0,0.0
o1012o301,exact,motionpicture,hastype,0.0,0.0
o1012o301,exact,motionpicture,haschapter,0.0,0.0
o1012o301,exact,motionpicture,hasauthor,0.0,0.0
o1012o301,exact,motionpicture,hasaddress,0.0,0.0
o1012o301,exact,motionpicture,haslccn,0.0,0.0
o1012o301,exact,motionpicture,conference,0.0,0.0
o1012o301,exact,motionpicture,hasabstract,0.0,0.0
o1012o301,exact,motionpicture,hastitle,0.0,0.0
o1012o301,exact,motionpicture,hasmonth,0.0,0.0
o1012o301,exact,motionpicture,article,0.0,0.0
o1012o301,exact,motionpicture,hascrossref,0.0,0.0
o1012o301,exact,motionpicture,incollection,0.0,0.0
o1012o301,exact,motionpicture,hasbooktitle,0.0,0.0
o1012o301,exact,motionpicture,haseditor,0.0,0.0
o1012o301,exact,motionpicture,manual,0.0,0.0
o1012o301,exact,motionpicture,hasannotation,0.0,0.0
o1012o301,exact,motionpicture,phdthesis,0.0,0.0
o1012o301,exact,motionpicture,hasurl,0.0,0.0
o1012o301,exact,motionpicture,mastersthesis,0.0,0.0
o1012o301,exact,motionpicture,haspages,0.0,0.0
o1012o301,exact,motionpicture,haseditor,0.0,0.0
o1012o301,exact,motionpicture,entry,0.0,0.0
o1012o301,exact,motionpicture,humancreator,0.0,0.0
o1012o301,exact,motionpicture,booklet,0.0,0.0
o1012o301,exact,motionpicture,hasvolume,0.0,0.0
o1012o301,exact,motionpicture,hascontents,0.0,0.0
o1012o301,exact,motionpicture,article,0.0,0.0
o1012o301,exact,motionpicture,hasschool,0.0,0.0
o1012o301,exact,motionpicture,hasvolume,0.0,0.0
o1012o301,exact,motionpicture,hascontents,0.0,0.0
o1012o301,exact,motionpicture,techreport,0.0,0.0
o1012o301,exact,motionpicture,haskeywords,0.0,0.0
o1012o301,exact,motionpicture,hassize,0.0,0.0
o1012o301,exact,motionpicture,hastitle,0.0,0.0
o1012o301,exact,motionpicture,hasmonth,0.0,0.0
o1012o301,exact,motionpicture,haschapter,0.0,0.0
o1012o301,exact,motionpicture,book,0.0,0.0
o1012o301,exact,motionpicture,mastersthesis,0.0,0.0
o1012o301,exact,motionpicture,unpublished,0.0,0.0
o1012o301,exact,motionpicture,haspages,0.0,0.0
o1012o301,exact,motionpicture,hasnote,0.0,0.0
o1012o301,exact,motionpicture,hasedition,0.0,0.0
o1012o301,exact,motionpicture,pageand/orchapterdata,0.0,0.0
o1012o301,exact,motionpicture,hasschool,0.0,0.0
o1012o301,exact,motionpicture,hasbooktitle,0.0,0.0
o1012o301,exact,motionpicture,hasaffiliation,0.0,0.0
o1012o301,exact,motionpicture,incollection,0.0,0.0
o1012o301,exact,motionpicture,hasabstract,0.0,0.0
o1012o301,exact,motionpicture,haspublisher,0.0,0.0
o1012o301,exact,motionpicture,entry,0.0,0.0
o1012o301,exact,affiliation,hasyear,0.0,0.0
o1012o301,exact,affiliation,misc,0.0,0.0
o1012o301,exact,affiliation,hasnote,0.0,0.0
o1012o301,exact,affiliation,hasmrnumber,0.0,0.0
o1012o301,exact,affiliation,hasissn,0.0,0.0
o1012o301,exact,affiliation,haskey,0.0,0.0
o1012o301,exact,affiliation,hasseries,0.0,0.0
o1012o301,exact,affiliation,pagechapterdata,0.0,0.0
o1012o301,exact,affiliation,hasnumber,0.0,0.0
o1012o301,exact,affiliation,manual,0.0,0.0
o1012o301,exact,affiliation,hasseries,0.0,0.0
o1012o301,exact,affiliation,hasurl,0.0,0.0
o1012o301,exact,affiliation,misc,0.0,0.0
o1012o301,exact,affiliation,hasyear,0.0,0.0
o1012o301,exact,affiliation,unpublished,0.0,0.0
o1012o301,exact,affiliation,howpublished,0.0,0.0
o1012o301,exact,affiliation,hasannotation,0.0,0.0
o1012o301,exact,affiliation,haslocation,0.0,0.0
o1012o301,exact,affiliation,book,0.0,0.0
o1012o301,exact,affiliation,haskey,0.0,0.0
o1012o301,exact,affiliation,techreport,0.0,0.0
o1012o301,exact,affiliation,proceedings,0.0,0.0
o1012o301,exact,affiliation,hasnumber,0.0,0.0
o1012o301,exact,affiliation,hasprice,0.0,0.0
o1012o301,exact,affiliation,hasinstitution,0.0,0.0
o1012o301,exact,affiliation,hasaddress,0.0,0.0
o1012o301,exact,affiliation,inproceedings,0.0,0.0
o1012o301,exact,affiliation,hasjournal,0.0,0.0
o1012o301,exact,affiliation,haspublisher,0.0,0.0
o1012o301,exact,affiliation,hasisbn,0.0,0.0
o1012o301,exact,affiliation,proceedings,0.0,0.0
o1012o301,exact,affiliation,booklet,0.0,0.0
o1012o301,exact,affiliation,hasorganization,0.0,0.0
o1012o301,exact,affiliation,hascopyright,0.0,0.0
o1012o301,exact,affiliation,hasedition,0.0,0.0
o1012o301,exact,affiliation,inbook,0.0,0.0
o1012o301,exact,affiliation,phdthesis,0.0,0.0
o1012o301,exact,affiliation,haslanguage,0.0,0.0
o1012o301,exact,affiliation,haskeywords,0.0,0.0
o1012o301,exact,affiliation,hascopyright,0.0,0.0
o1012o301,exact,affiliation,hasaffiliation,0.0,0.0
o1012o301,exact,affiliation,hasinstitution,0.0,0.0
o1012o301,exact,affiliation,hassize,0.0,0.0
o1012o301,exact,affiliation,humancreator,0.0,0.0
o1012o301,exact,affiliation,haslccn,0.0,0.0
o1012o301,exact,affiliation,howpublished,0.0,0.0
o1012o301,exact,affiliation,hasorganization,0.0,0.0
o1012o301,exact,affiliation,hasisbn,0.0,0.0
o1012o301,exact,affiliation,hasjournal,0.0,0.0
o1012o301,exact,affiliation,hasissn,0.0,0.0
o1012o301,exact,affiliation,hasprice,0.0,0.0
o1012o301,exact,affiliation,haslocation,0.0,0.0
o1012o301,exact,affiliation,hasauthortest,0.0,0.0
o1012o301,exact,affiliation,inproceedings,0.0,0.0
o1012o301,exact,affiliation,hasmrnumber,0.0,0.0
o1012o301,exact,affiliation,inbook,0.0,0.0
o1012o301,exact,affiliation,hastype,0.0,0.0
o1012o301,exact,affiliation,hasauthor,0.0,0.0
o1012o301,exact,affiliation,hastype,0.0,0.0
o1012o301,exact,affiliation,haschapter,0.0,0.0
o1012o301,exact,affiliation,hasauthor,0.0,0.0
o1012o301,exact,affiliation,hasaddress,0.0,0.0
o1012o301,exact,affiliation,haslccn,0.0,0.0
o1012o301,exact,affiliation,conference,0.0,0.0
o1012o301,exact,affiliation,hasabstract,0.0,0.0
o1012o301,exact,affiliation,hastitle,0.0,0.0
o1012o301,exact,affiliation,hasmonth,0.0,0.0
o1012o301,exact,affiliation,article,0.0,0.0
o1012o301,exact,affiliation,hascrossref,0.0,0.0
o1012o301,exact,affiliation,incollection,0.0,0.0
o1012o301,exact,affiliation,hasbooktitle,0.0,0.0
o1012o301,exact,affiliation,haseditor,0.0,0.0
o1012o301,exact,affiliation,manual,0.0,0.0
o1012o301,exact,affiliation,hasannotation,0.0,0.0
o1012o301,exact,affiliation,phdthesis,0.0,0.0
o1012o301,exact,affiliation,hasurl,0.0,0.0
o1012o301,exact,affiliation,mastersthesis,0.0,0.0
o1012o301,exact,affiliation,haspages,0.0,0.0
o1012o301,exact,affiliation,haseditor,0.0,0.0
o1012o301,exact,affiliation,entry,0.0,0.0
o1012o301,exact,affiliation,humancreator,0.0,0.0
o1012o301,exact,affiliation,booklet,0.0,0.0
o1012o301,exact,affiliation,hasvolume,0.0,0.0
o1012o301,exact,affiliation,hascontents,0.0,0.0
o1012o301,exact,affiliation,article,0.0,0.0
o1012o301,exact,affiliation,hasschool,0.0,0.0
o1012o301,exact,affiliation,hasvolume,0.0,0.0
o1012o301,exact,affiliation,hascontents,0.0,0.0
o1012o301,exact,affiliation,techreport,0.0,0.0
o1012o301,exact,affiliation,haskeywords,0.0,0.0
o1012o301,exact,affiliation,hassize,0.0,0.0
o1012o301,exact,affiliation,hastitle,0.0,0.0
o1012o301,exact,affiliation,hasmonth,0.0,0.0
o1012o301,exact,affiliation,haschapter,0.0,0.0
o1012o301,exact,affiliation,book,0.0,0.0
o1012o301,exact,affiliation,mastersthesis,0.0,0.0
o1012o301,exact,affiliation,unpublished,0.0,0.0
o1012o301,exact,affiliation,haspages,0.0,0.0
o1012o301,exact,affiliation,hasnote,0.0,0.0
o1012o301,exact,affiliation,hasedition,0.0,0.0
o1012o301,exact,affiliation,pageand/orchapterdata,0.0,0.0
o1012o301,exact,affiliation,hasschool,0.0,0.0
o1012o301,exact,affiliation,hasbooktitle,0.0,0.0
o1012o301,exact,affiliation,hasaffiliation,1.0,1.0
o1012o301,exact,affiliation,incollection,0.0,0.0
o1012o301,exact,affiliation,hasabstract,0.0,0.0
o1012o301,exact,affiliation,haspublisher,0.0,0.0
o1012o301,exact,affiliation,entry,0.0,0.0
o1012o301,exact,mrnumber,hasyear,0.0,0.0
o1012o301,exact,mrnumber,misc,0.0,0.0
o1012o301,exact,mrnumber,hasnote,0.0,0.0
o1012o301,exact,mrnumber,hasmrnumber,0.0,0.0
o1012o301,exact,mrnumber,hasissn,0.0,0.0
o1012o301,exact,mrnumber,haskey,0.0,0.0
o1012o301,exact,mrnumber,hasseries,0.0,0.0
o1012o301,exact,mrnumber,pagechapterdata,0.0,0.0
o1012o301,exact,mrnumber,hasnumber,0.0,0.0
o1012o301,exact,mrnumber,manual,0.0,0.0
o1012o301,exact,mrnumber,hasseries,0.0,0.0
o1012o301,exact,mrnumber,hasurl,0.0,0.0
o1012o301,exact,mrnumber,misc,0.0,0.0
o1012o301,exact,mrnumber,hasyear,0.0,0.0
o1012o301,exact,mrnumber,unpublished,0.0,0.0
o1012o301,exact,mrnumber,howpublished,0.0,0.0
o1012o301,exact,mrnumber,hasannotation,0.0,0.0
o1012o301,exact,mrnumber,haslocation,0.0,0.0
o1012o301,exact,mrnumber,book,0.0,0.0
o1012o301,exact,mrnumber,haskey,0.0,0.0
o1012o301,exact,mrnumber,techreport,0.0,0.0
o1012o301,exact,mrnumber,proceedings,0.0,0.0
o1012o301,exact,mrnumber,hasnumber,0.0,0.0
o1012o301,exact,mrnumber,hasprice,0.0,0.0
o1012o301,exact,mrnumber,hasinstitution,0.0,0.0
o1012o301,exact,mrnumber,hasaddress,0.0,0.0
o1012o301,exact,mrnumber,inproceedings,0.0,0.0
o1012o301,exact,mrnumber,hasjournal,0.0,0.0
o1012o301,exact,mrnumber,haspublisher,0.0,0.0
o1012o301,exact,mrnumber,hasisbn,0.0,0.0
o1012o301,exact,mrnumber,proceedings,0.0,0.0
o1012o301,exact,mrnumber,booklet,0.0,0.0
o1012o301,exact,mrnumber,hasorganization,0.0,0.0
o1012o301,exact,mrnumber,hascopyright,0.0,0.0
o1012o301,exact,mrnumber,hasedition,0.0,0.0
o1012o301,exact,mrnumber,inbook,0.0,0.0
o1012o301,exact,mrnumber,phdthesis,0.0,0.0
o1012o301,exact,mrnumber,haslanguage,0.0,0.0
o1012o301,exact,mrnumber,haskeywords,0.0,0.0
o1012o301,exact,mrnumber,hascopyright,0.0,0.0
o1012o301,exact,mrnumber,hasaffiliation,0.0,0.0
o1012o301,exact,mrnumber,hasinstitution,0.0,0.0
o1012o301,exact,mrnumber,hassize,0.0,0.0
o1012o301,exact,mrnumber,humancreator,0.0,0.0
o1012o301,exact,mrnumber,haslccn,0.0,0.0
o1012o301,exact,mrnumber,howpublished,0.0,0.0
o1012o301,exact,mrnumber,hasorganization,0.0,0.0
o1012o301,exact,mrnumber,hasisbn,0.0,0.0
o1012o301,exact,mrnumber,hasjournal,0.0,0.0
o1012o301,exact,mrnumber,hasissn,0.0,0.0
o1012o301,exact,mrnumber,hasprice,0.0,0.0
o1012o301,exact,mrnumber,haslocation,0.0,0.0
