instance,alg,candName,targName,conf,realConf,order
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact,0,0,1849
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactName,0,0,1850
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactFunctionCode,0,0,1851
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactEmail,0,0,1852
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactPhone,0,0,1853
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo,0,0,1854
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.city,0,0,1855
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.attn,0,0,1856
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.country,0,0,1857
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.stateProvince,0,0,1858
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street1,0,0,1859
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street2,0,0,1860
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street3,0,0,1861
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.street4,0,0,1862
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.postalCode,0,0,1863
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.entityidentifider,0,0,1864
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo,0,0,1865
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.city,0,0,1866
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.attn,0,0,1867
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.country,0,0,1868
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.stateProvince,0,0,1869
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street1,0,0,1870
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street2,0,0,1871
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street3,0,0,1872
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.street4,0,0,1873
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.postalCode,0,0,1874
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.entityidentifider,0,0,1875
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines,0,0,1876
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.startAt,0,0,1877
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.count,0,0,1878
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item,0,0,1879
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item.uom,0,0,1880
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item.unitPrice,0,0,1881
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item.qty,0,0,1882
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item.partNo,0,0,1883
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POLines.Item.line,0,0,1884
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo,1,1,34
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO,0,0,1113
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POHeader,0,0,1114
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POHeader.poDate,0,0,1115
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POHeader.poNumber,0,0,1116
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.Contact,0,0,1117
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.Contact.contactName,0,0,1118
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.Contact.contactFunctionCode,0,0,1119
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.Contact.contactEmail,0,0,1120
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.Contact.contactPhone,0,0,1121
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo,0,0,1122
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.city,0,0,1123
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.attn,0,0,1124
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.country,0,0,1125
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.stateProvince,0,0,1126
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.street1,0,0,1127
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.street2,0,0,1128
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.street3,0,0,1129
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.street4,0,0,1130
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.postalCode,0,0,1131
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.entityidentifider,0,0,1132
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.city,0,0,1133
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.attn,0,0,1134
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.country,0,0,1135
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.stateProvince,0,0,1136
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.street1,0,0,1137
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.street2,0,0,1138
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.street3,0,0,1139
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.street4,0,0,1140
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.postalCode,0,0,1141
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.entityidentifider,0,0,1142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines,0,0,1143
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.startAt,0,0,1144
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.count,0,0,1145
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item,0,0,1146
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.uom,0,0,1147
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.unitPrice,0,0,1148
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.qty,0,0,1149
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.partNo,0,0,1150
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.line,0,0,1151
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO,0,0,1348
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POHeader,0,0,1349
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POHeader.poDate,0,0,1350
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POHeader.poNumber,0,0,1351
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.Contact,0,0,1352
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.Contact.contactName,0,0,1353
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.Contact.contactFunctionCode,0,0,1354
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.Contact.contactEmail,0,0,1355
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.Contact.contactPhone,0,0,1356
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo,0,0,1357
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.city,0,0,1358
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.attn,0,0,1359
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.country,0,0,1360
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.stateProvince,0,0,1361
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street1,0,0,1362
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street2,0,0,1363
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street3,0,0,1364
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street4,0,0,1365
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.postalCode,0,0,1366
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.entityidentifider,0,0,1367
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo,0,0,1368
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.city,0,0,1369
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.attn,0,0,1370
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.country,0,0,1371
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.stateProvince,0,0,1372
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street1,0,0,1373
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street2,0,0,1374
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street3,0,0,1375
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street4,0,0,1376
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.postalCode,0,0,1377
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.entityidentifider,0,0,1378
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines,0,0,1379
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.startAt,0,0,1380
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.count,0,0,1381
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item,0,0,1382
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.uom,0,0,1383
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.unitPrice,0,0,1384
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.qty,0,0,1385
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.partNo,0,0,1386
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.line,0,0,1387
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.city,1,1,58
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO,0,0,1649
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POHeader,0,0,1650
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POHeader.poDate,0,0,1651
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POHeader.poNumber,0,0,1652
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.Contact,0,0,1653
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.Contact.contactName,0,0,1654
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.Contact.contactFunctionCode,0,0,1655
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.Contact.contactEmail,0,0,1656
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.Contact.contactPhone,0,0,1657
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo,0,0,1658
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.city,0,0,1659
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.attn,0,0,1660
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.country,0,0,1661
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.stateProvince,0,0,1662
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street1,0,0,1663
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street2,0,0,1664
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street3,0,0,1665
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street4,0,0,1666
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.postalCode,0,0,1667
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.entityidentifider,0,0,1668
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo,0,0,1669
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.attn,0,0,1670
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.country,0,0,1671
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.stateProvince,0,0,1672
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street1,0,0,1673
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street2,0,0,1674
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street3,0,0,1675
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street4,0,0,1676
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.postalCode,0,0,1677
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.entityidentifider,0,0,1678
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines,0,0,1679
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.startAt,0,0,1680
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.count,0,0,1681
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item,0,0,1682
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item.uom,0,0,1683
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item.unitPrice,0,0,1684
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item.qty,0,0,1685
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item.partNo,0,0,1686
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POLines.Item.line,0,0,1687
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.country,1,1,57
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO,0,0,1610
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POHeader,0,0,1611
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POHeader.poDate,0,0,1612
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POHeader.poNumber,0,0,1613
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.Contact,0,0,1614
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.Contact.contactName,0,0,1615
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.Contact.contactFunctionCode,0,0,1616
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.Contact.contactEmail,0,0,1617
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.Contact.contactPhone,0,0,1618
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo,0,0,1619
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.city,0,0,1620
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.attn,0,0,1621
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.country,0,0,1622
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.stateProvince,0,0,1623
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.street1,0,0,1624
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.street2,0,0,1625
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.street3,0,0,1626
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.street4,0,0,1627
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.postalCode,0,0,1628
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.entityidentifider,0,0,1629
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo,0,0,1630
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.city,0,0,1631
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.attn,0,0,1632
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.stateProvince,0,0,1633
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.street1,0,0,1634
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.street2,0,0,1635
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.street3,0,0,1636
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.street4,0,0,1637
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.postalCode,0,0,1638
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POBillTo.entityidentifider,0,0,1639
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines,0,0,1640
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.startAt,0,0,1641
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.count,0,0,1642
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item,0,0,1643
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.uom,0,0,1644
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.unitPrice,0,0,1645
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.qty,0,0,1646
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.partNo,0,0,1647
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.line,0,0,1648
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.postalCode,1,1,56
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO,0,0,1571
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POHeader,0,0,1572
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POHeader.poDate,0,0,1573
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POHeader.poNumber,0,0,1574
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact,0,0,1575
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact.contactName,0,0,1576
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact.contactFunctionCode,0,0,1577
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact.contactEmail,0,0,1578
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact.contactPhone,0,0,1579
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo,0,0,1580
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.city,0,0,1581
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.attn,0,0,1582
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.country,0,0,1583
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.stateProvince,0,0,1584
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.street1,0,0,1585
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.street2,0,0,1586
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.street3,0,0,1587
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.street4,0,0,1588
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.postalCode,0,0,1589
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.entityidentifider,0,0,1590
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo,0,0,1591
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.city,0,0,1592
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.attn,0,0,1593
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.country,0,0,1594
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.stateProvince,0,0,1595
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.street1,0,0,1596
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.street2,0,0,1597
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.street3,0,0,1598
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.street4,0,0,1599
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.entityidentifider,0,0,1600
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines,0,0,1601
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.startAt,0,0,1602
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.count,0,0,1603
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item,0,0,1604
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.uom,0,0,1605
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.unitPrice,0,0,1606
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.qty,0,0,1607
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.partNo,0,0,1608
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.line,0,0,1609
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POBillTo.stateProvince,1,1,55
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO,0,0,1532
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POHeader,0,0,1533
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POHeader.poDate,0,0,1534
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POHeader.poNumber,0,0,1535
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.Contact,0,0,1536
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.Contact.contactName,0,0,1537
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.Contact.contactFunctionCode,0,0,1538
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.Contact.contactEmail,0,0,1539
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.Contact.contactPhone,0,0,1540
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo,0,0,1541
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.city,0,0,1542
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.attn,0,0,1543
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.country,0,0,1544
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.stateProvince,0,0,1545
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.street1,0,0,1546
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.street2,0,0,1547
