candName,targName,Ontobuilder Term Match,AMC Token Path,WordNet Jiang Conrath,ADnEV
PurchaseOrder.DeliverTo.Address.country,PO.POLines,0.156666667,0.329945058,0.119710279,0.202107335
PurchaseOrder.DeliverTo.Address.country,PO.POLines.startAt,0.096666667,0.317289382,0.077189067,0.163715039
PurchaseOrder.DeliverTo.Address.country,PO.POLines.count,0.99998,0.43614164,0.06462913,0.500250257
PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item,0.057142857,0.325030535,0.073926283,0.152033225
PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.uom,0.153968254,0.325860798,0,0.159943017
PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.unitPrice,0.205952381,0.359090894,0.097700198,0.220914491
PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.qty,0.057142857,0.340146512,0,0.13242979
PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.partNo,0.158333333,0.342857152,0.110947063,0.204045849
PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.line,0.15,0.335384637,0.119710279,0.201698305
PurchaseOrder.DeliverTo.Address.city,PO,0,0.193406582,0,0.064468861
PurchaseOrder.DeliverTo.Address.city,PO.POHeader,0,0.34065932,0.072623166,0.137760829
PurchaseOrder.DeliverTo.Address.city,PO.POHeader.poDate,0.116666667,0.388888896,0.075021904,0.193525822
PurchaseOrder.DeliverTo.Address.city,PO.POHeader.poNumber,0,0.3398453,0.081857427,0.140567576
PurchaseOrder.DeliverTo.Address.city,PO.Contact,0.184285714,0.240659341,0.072294916,0.165746657
PurchaseOrder.DeliverTo.Address.city,PO.Contact.contactName,0.099935065,0.284126967,0.080399394,0.154820475
PurchaseOrder.DeliverTo.Address.city,PO.Contact.contactFunctionCode,0.333313333,0.329999983,0.080295267,0.247869528
PurchaseOrder.DeliverTo.Address.city,PO.Contact.contactEmail,0.096904762,0.245665446,0.072294916,0.138288375
PurchaseOrder.DeliverTo.Address.city,PO.Contact.contactPhone,0.096904762,0.311904758,0.087003193,0.165270904
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo,0.116666667,0.391432643,0.093638894,0.200579401
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.city,1,0.527289391,1,0.942429797
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.attn,0.2,0.378241718,0.066828689,0.215023469
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.country,0.184285714,0.421575069,0.080802404,0.228887729
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.stateProvince,0.124935897,0.375324696,0.423455037,0.30790521
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street1,0.15,0.390384614,0.096685142,0.212356585
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street2,0.15,0.390384585,0.096685142,0.212356576
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street3,0.15,0.390384585,0.096685142,0.212356576
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street4,0.15,0.390384585,0.096685142,0.212356576
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.postalCode,0.49998,0.420129865,0.06725708,0.329122315
PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.entityidentifider,0.249524658,0.402914137,0.112984164,0.255140986
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo,0.116666667,0.388522565,0.070981567,0.192056933
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.city,1,0.524670303,1,0.841556768
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.attn,0.2,0.38895601,0.066828689,0.2185949
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.country,0.184285714,0.418956041,0.080802404,0.22801472
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.stateProvince,0.124935897,0.3850649,0.423455037,0.311151945
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street1,0.15,0.401098907,0.096685142,0.215928016
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street2,0.15,0.401098877,0.096685142,0.215928006
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street3,0.15,0.401098877,0.096685142,0.215928006
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street4,0.15,0.401098877,0.096685142,0.215928006
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.postalCode,0.49998,0.429870129,0.06725708,0.33236907
PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.entityidentifider,0.249524658,0.406177461,0.112984164,0.256228761
PurchaseOrder.DeliverTo.Address.city,PO.POLines,0.10547619,0.337087899,0.078598286,0.173720792
PurchaseOrder.DeliverTo.Address.city,PO.POLines.startAt,0.163809524,0.328003675,0.091103103,0.194305434
PurchaseOrder.DeliverTo.Address.city,PO.POLines.count,0.187,0.321855903,0.063870091,0.190908665
PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item,0.466666667,0.336935312,0.07293483,0.292178936
PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item.uom,0,0.336575091,0,0.112191697
PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item.unitPrice,0.248333333,0.352597415,0.095975964,0.232302237
PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item.qty,0.477777778,0.378241777,0,0.285339852
PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item.partNo,0.116666667,0.352597415,0.108728872,0.192664318
PurchaseOrder.DeliverTo.Address.city,PO.POLines.Item.line,0.2,0.34609893,0.078598286,0.208232405
PurchaseOrder.InvoiceTo,PO,0.166666667,0.299340665,0,0.155335777
PurchaseOrder.InvoiceTo,PO.POHeader,0.148412698,0.38278389,0.116701166,0.215965918
PurchaseOrder.InvoiceTo,PO.POHeader.poDate,0.111904762,0.377551019,0.060873503,0.183443095
PurchaseOrder.InvoiceTo,PO.POHeader.poNumber,0.158730159,0.375719517,0.067370062,0.200606579
PurchaseOrder.InvoiceTo,PO.Contact,0.158730159,0.277228326,0.060756083,0.165571523
PurchaseOrder.InvoiceTo,PO.Contact.contactName,0.133585859,0.312585026,0.066379329,0.170850071
PurchaseOrder.InvoiceTo,PO.Contact.contactFunctionCode,0.126343637,0.344047606,0.101485235,0.190625493
PurchaseOrder.InvoiceTo,PO.Contact.contactEmail,0.128888889,0.258032411,0.060756083,0.149225794
PurchaseOrder.InvoiceTo,PO.Contact.contactPhone,0.140634921,0.343197286,0.060756083,0.18152943
PurchaseOrder.InvoiceTo,PO.POShipTo,0.158333333,0.44850865,0.058127426,0.22165647
PurchaseOrder.InvoiceTo,PO.POShipTo.city,0.15,0.423695058,0.065846756,0.213180605
PurchaseOrder.InvoiceTo,PO.POShipTo.attn,0.15,0.423695058,0.056848352,0.210181137
PurchaseOrder.InvoiceTo,PO.POShipTo.country,0.128571429,0.438873589,0.066653801,0.211366273
PurchaseOrder.InvoiceTo,PO.POShipTo.stateProvince,0.239148352,0.454761922,0.064310978,0.252740417
PurchaseOrder.InvoiceTo,PO.POShipTo.street1,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POShipTo.street2,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POShipTo.street3,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POShipTo.street4,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POShipTo.postalCode,0.130079365,0.469841272,0.101485235,0.233801957
PurchaseOrder.InvoiceTo,PO.POShipTo.entityidentifider,0.127310924,0.444217026,0.064147058,0.211891669
PurchaseOrder.InvoiceTo,PO.POBillTo,0.158333333,0.44850865,0.142756039,0.349866007
PurchaseOrder.InvoiceTo,PO.POBillTo.city,0.15,0.423695058,0.065846756,0.213180605
PurchaseOrder.InvoiceTo,PO.POBillTo.attn,0.15,0.423695058,0.056848352,0.210181137
PurchaseOrder.InvoiceTo,PO.POBillTo.country,0.128571429,0.438873589,0.066653801,0.211366273
PurchaseOrder.InvoiceTo,PO.POBillTo.stateProvince,0.239148352,0.454761922,0.064310978,0.252740417
PurchaseOrder.InvoiceTo,PO.POBillTo.street1,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POBillTo.street2,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POBillTo.street3,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POBillTo.street4,0.142857143,0.438873589,0.059286977,0.21367257
PurchaseOrder.InvoiceTo,PO.POBillTo.postalCode,0.130079365,0.469841272,0.101485235,0.233801957
PurchaseOrder.InvoiceTo,PO.POBillTo.entityidentifider,0.127310924,0.444217026,0.064147058,0.211891669
PurchaseOrder.InvoiceTo,PO.POLines,0.282380952,0.282783866,0.065146793,0.21010387
PurchaseOrder.InvoiceTo,PO.POLines.startAt,0,0.278754562,0.063427186,0.114060583
PurchaseOrder.InvoiceTo,PO.POLines.count,0.136190476,0.270957619,0.054693206,0.1539471
PurchaseOrder.InvoiceTo,PO.POLines.Item,0.160714286,0.278100461,0.06120739,0.166674046
PurchaseOrder.InvoiceTo,PO.POLines.Item.uom,0.155555556,0.285004556,0,0.146853371
PurchaseOrder.InvoiceTo,PO.POLines.Item.unitPrice,0.332698413,0.351984143,0.076650077,0.253777544
PurchaseOrder.InvoiceTo,PO.POLines.Item.qty,0,0.285004556,0,0.095001519
PurchaseOrder.InvoiceTo,PO.POLines.Item.partNo,0.133333333,0.326190472,0.084572209,0.181365338
PurchaseOrder.InvoiceTo,PO.POLines.Item.line,0.3,0.296909332,0.065146793,0.220685375
PurchaseOrder.InvoiceTo.Contact,PO,0.166666667,0.273260087,0,0.146642251
PurchaseOrder.InvoiceTo.Contact,PO.POHeader,0.148412698,0.348508626,0.066479676,0.187800333
PurchaseOrder.InvoiceTo.Contact,PO.POHeader.poDate,0.158333333,0.348214269,0.066343957,0.190963853
PurchaseOrder.InvoiceTo.Contact,PO.POHeader.poNumber,0.198412698,0.346611708,0.074135344,0.206386583
PurchaseOrder.InvoiceTo.Contact,PO.Contact,1,0.499529064,1,0.933176355
PurchaseOrder.InvoiceTo.Contact,PO.Contact.contactName,0.619155844,0.502678573,1,0.707278139
PurchaseOrder.InvoiceTo.Contact,PO.Contact.contactFunctionCode,0.432962881,0.509523809,1,0.647495563
PurchaseOrder.InvoiceTo.Contact,PO.Contact.contactEmail,0.578095238,0.454945058,1,0.677680099
PurchaseOrder.InvoiceTo.Contact,PO.Contact.contactPhone,0.607705628,0.529464304,1,0.712389977
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo,0.111904762,0.413278371,0.063095315,0.196092816
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.city,0.184285714,0.412332118,0.072294916,0.222970916
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.attn,0.142857143,0.395136327,0.061591094,0.199861521
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.country,0.99998,0.453601956,0.073268932,0.508950296
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.stateProvince,0.208617216,0.441428572,0.088073511,0.246039766
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.street1,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.street2,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.street3,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.street4,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.postalCode,0.291904762,0.48357144,0.061954784,0.279143662
PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.entityidentifider,0.190425261,0.413378119,0.070251193,0.224684858
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo,0.111904762,0.413278371,0.065101433,0.196761522
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.city,0.184285714,0.412332118,0.072294916,0.222970916
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.attn,0.142857143,0.395136327,0.061591094,0.199861521
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.country,0.99998,0.453601956,0.073268932,0.508950296
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.stateProvince,0.208617216,0.441428572,0.088073511,0.246039766
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.street1,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.street2,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.street3,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.street4,0.161904762,0.408628404,0.064463872,0.211665679
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.postalCode,0.291904762,0.48357138,0.061954784,0.279143642
PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.entityidentifider,0.190425261,0.413378119,0.070251193,0.224684858
PurchaseOrder.InvoiceTo.Contact,PO.POLines,0.156666667,0.262794346,0.071452028,0.16363768
PurchaseOrder.InvoiceTo.Contact,PO.POLines.startAt,0.293809524,0.320797712,0.087243764,0.233950333
PurchaseOrder.InvoiceTo.Contact,PO.POLines.count,0.99998,0.319230765,0.062204842,0.460471869
PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item,0.15,0.261195064,0.066740745,0.159311936
PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.uom,0.155555556,0.269210428,0,0.141588661
PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.unitPrice,0.148730159,0.34535715,0.085530354,0.193205888
PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.qty,0.155555556,0.269210428,0.09906853,0.174611505
PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.partNo,0.163095238,0.32571429,0.095513999,0.194774509
PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.line,0.15,0.279792428,0.071452028,0.167081485
PurchaseOrder.InvoiceTo.Contact.contactName,PO,0.145887446,0.234222919,0,0.126703455
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POHeader,0.135569986,0.346611708,0.069875605,0.1840191
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POHeader.poDate,0.157792208,0.392857134,0.06972533,0.206791557
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POHeader.poNumber,0.241352814,0.382173389,0.078408722,0.233978308
PurchaseOrder.InvoiceTo.Contact.contactName,PO.Contact,0.672727273,0.472802192,0.536468706,0.560666057
PurchaseOrder.InvoiceTo.Contact.contactName,PO.Contact.contactName,1,0.637301624,1,0.979100541
PurchaseOrder.InvoiceTo.Contact.contactName,PO.Contact.contactFunctionCode,0.456492293,0.487142861,0.565658318,0.503097824
PurchaseOrder.InvoiceTo.Contact.contactName,PO.Contact.contactEmail,0.613333333,0.442490846,0.536468706,0.530764295
PurchaseOrder.InvoiceTo.Contact.contactName,PO.Contact.contactPhone,0.644069264,0.502380967,0.53652447,0.560991567
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo,0.091125541,0.367358565,0.066543799,0.175009302
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.city,0.163506494,0.371098906,0.076347155,0.203650852
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.attn,0.172727273,0.37228936,0.064484212,0.203166948
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.country,0.49998,0.422527462,0.077437392,0.333314951
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.stateProvince,0.215760073,0.448051929,0.09579213,0.253201377
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.street1,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.street2,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.street3,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.street4,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.postalCode,0.277359307,0.462337673,0.064883796,0.268193592
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.entityidentifider,0.190425261,0.383804977,0.074065475,0.216098571
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo,0.091125541,0.367358565,0.068351132,0.175611746
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.city,0.163506494,0.371098906,0.076347155,0.203650852
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.attn,0.172727273,0.37228936,0.064484212,0.203166948
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.country,0.49998,0.422527462,0.077437392,0.333314951
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.stateProvince,0.215760073,0.448051929,0.09579213,0.253201377
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.street1,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.street2,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.street3,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.street4,0.141125541,0.382051289,0.067647119,0.196941316
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.postalCode,0.277359307,0.462337613,0.064883796,0.268193572
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.entityidentifider,0.190425261,0.383804977,0.074065475,0.216098571
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines,0.139458874,0.25494507,0.07540516,0.156603035
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.startAt,0.271406926,0.313717961,0.087441259,0.224188715
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.count,0.49998,0.305982918,0.065866651,0.290609856
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item,0.136363636,0.254395604,0.09784992,0.16286972
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item.uom,0.141919192,0.26728937,0,0.136402854
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item.unitPrice,0.180584416,0.33214286,0.091320986,0.201349421
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item.qty,0.134776335,0.262289375,0.084530406,0.160532039
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item.partNo,0.333313333,0.318831176,0.202043911,0.284729473
PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item.line,0.136363636,0.276813179,0.07540516,0.162860658
PurchaseOrder.InvoiceTo.Contact.companyName,PO,0.145887446,0.222802192,0,0.122896546
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POHeader,0.135569986,0.323972344,0.072173736,0.177238689
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POHeader.poDate,0.157792208,0.367857128,0.072013763,0.199221033
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POHeader.poNumber,0.204989177,0.358241737,0.081289562,0.214840159
PurchaseOrder.InvoiceTo.Contact.companyName,PO.Contact,0.248138528,0.46788767,0.076866307,0.264297502
PurchaseOrder.InvoiceTo.Contact.companyName,PO.Contact.contactName,0.496796537,0.616428554,0.540397601,0.551207564
PurchaseOrder.InvoiceTo.Contact.companyName,PO.Contact.contactFunctionCode,0.187618802,0.481818169,0.10605592,0.25849763
PurchaseOrder.InvoiceTo.Contact.companyName,PO.Contact.contactEmail,0.225714286,0.449670315,0.076866307,0.250750303
PurchaseOrder.InvoiceTo.Contact.companyName,PO.Contact.contactPhone,0.228744589,0.494999975,0.079083588,0.267609384
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo,0.137554113,0.344908416,0.089029966,0.190497498
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.city,0.139935065,0.363336653,0.07908146,0.194117726
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.attn,0.136363636,0.351431876,0.066446806,0.184747439
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.country,0.263376623,0.423076898,0.118357421,0.268270314
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.stateProvince,0.143110501,0.422619015,0.089570659,0.218433392
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.street1,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.street2,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.street3,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.street4,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.postalCode,0.230678211,0.447618991,0.066870383,0.248389195
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POShipTo.entityidentifider,0.117086835,0.361900687,0.076641862,0.185209795
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo,0.091125541,0.344908416,0.070551807,0.168861921
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.city,0.139935065,0.363336653,0.07908146,0.194117726
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.attn,0.136363636,0.351431876,0.066446806,0.184747439
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.country,0.263376623,0.423076928,0.118357421,0.268270324
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.stateProvince,0.143110501,0.422619015,0.089570659,0.218433392
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.street1,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.street2,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.street3,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.street4,0.129220779,0.360306352,0.069803474,0.186443535
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.postalCode,0.230678211,0.447618991,0.066870383,0.248389195
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POBillTo.entityidentifider,0.117086835,0.361900687,0.076641862,0.185209795
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines,0.139458874,0.242490843,0.096258593,0.15940277
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.startAt,0.143030303,0.29818514,0.08102499,0.174080144
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.count,0.257281385,0.318241775,0.066099366,0.213874175
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item,0.136363636,0.243241757,0.100166765,0.159924053
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item.uom,0.239249639,0.26896438,0,0.169404673
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item.unitPrice,0.13469697,0.316369027,0.095201848,0.182089282
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item.qty,0.036363636,0.251431912,0.07549443,0.121096659
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item.partNo,0.333313333,0.316071421,0.206935463,0.285440072
PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item.line,0.136363636,0.264635384,0.096258593,0.165752538
PurchaseOrder.InvoiceTo.Contact.e-mail,PO,0,0.204945058,0,0.068315019
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POHeader,0.107777778,0.308099329,0,0.138625702
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POHeader.poDate,0.115,0.335714281,0,0.150238094
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POHeader.poNumber,0.095555556,0.310622722,0,0.135392759
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.Contact,0.146666667,0.40439561,0,0.183687426
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.Contact.contactName,0.127792208,0.455714285,0,0.194502164
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.Contact.contactFunctionCode,0.080338346,0.455844134,0,0.178727493
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.Contact.contactEmail,0.5,0.534670353,0,0.444890118
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.Contact.contactPhone,0.078095238,0.462857157,0,0.180317465
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo,0.115,0.366337001,0,0.160445667
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.city,0.08,0.369830161,0,0.149943387
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.attn,0.08,0.355760932,0,0.145253644
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.country,0,0.403596401,0,0.134532134
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.stateProvince,0.121602564,0.418452382,0,0.180018315
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.street1,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.street2,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.street3,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.street4,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.postalCode,0.097777778,0.456547588,0,0.184775122
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POShipTo.entityidentifider,0.134588235,0.381381154,0,0.171989796
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo,0.248333333,0.366337001,0,0.204890111
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.city,0.08,0.369830161,0,0.149943387
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.attn,0.08,0.355760932,0,0.145253644
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.country,0,0.403596401,0,0.134532134
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.stateProvince,0.121602564,0.418452382,0,0.180018315
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.street1,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.street2,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.street3,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.street4,0.057142857,0.379786879,0,0.145643245
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.postalCode,0.097777778,0.456547588,0,0.184775122
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POBillTo.entityidentifider,0.134588235,0.381381154,0,0.171989796
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines,0.057142857,0.243711844,0,0.1002849
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines.startAt,0.103809524,0.303379953,0,0.135729826
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines.count,0,0.290769249,0,0.096923083
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines.Item,0.26,0.25062272,0,0.170207573
PurchaseOrder.InvoiceTo.Contact.e-mail,PO.POLines.Item.uom,0.182222222,0.259519279,0,0.147247167
